,body,cites_papers
1327,THIS Gender binarism is a deficient basis on which to try and address difference and inclusivity -   ,[10404708]
1328,Responding to AllMalePanels A Collage - More than gender,[10404708]
1329,"'Responding to allmalepanels A collage' Super stuff from super-smart colleagues, for your intellectual pleasure ",[10404708]
1330,Excellent analysis of why including a woman is not enough to diversify the discussion AllMalePanels,[10404708]
1331,Responding to AllMalePanels A Collage femdaily,[10404708]
1332,Gender binarist logic suggests that an assumed common gender identity means any woman can speak for all women,[10404708]
1333,And some commentaries there upon,[10404708]
1334,"You just have to be smart spatial practices and subjectivity among women in sex work in London, Ontario",[10405110]
1335,"Spatial practices and subjectivity among women in sex work in London, Ontario",[10405110]
1336,"Spatial practices and subjectivity among women in sexwork in London, Ontario by Orchard, et al",[10405110]
1337,The Authors Respond Continuing the Dialectic on Intersectionality in Psychology,[10432422]
1338,"Book Review Health psychology Theory, research, and practice Psychiatry",[10432426]
1339,Politics and Gender - Legitimizing Political Science or Splitting the Discipline?,[10522488]
1340,No need for research transparency guidelines? Doubts from the perspective of interpretive and qualitative methods,[10522488]
1341,see and Just thinking ahead,[10522488]
1342,Sexual Behavior Latent Classes Among Men Who Have Sex With Men Associations With Sexually Transmitted Infections,[10523434]
1343,Sexual Behavior Latent Classes among Men Who Have Sex w Men Associations w STIs a HT,[10523434]
1344,New article Gay and Bisexual Mens Construction of Aging in the Context of Sexual Embodiment After Prostate Cancer,[10523950]
1345,New article Gay and Bisexual Mens Construction of Aging in the Context of Sexual Embodiment After Prostate Cancer ht,[10523950]
1346,"Mastery, Isolation, or Acceptance MSM's Construction of Aging and Sexual Embodiment After Prostate Cancer a",[10523950]
1347,Translocational Irish identities in Edna OBriens memoir Country Girl 2012 by Mara Amor Barros-del Ro,[10524196]
1348,"Barros-del Ro, Translocational Irish identities in Edna OBriens memoir Country Girl 2012,",[10524196]
1349,Finally published in PolandGender do women vote for women in Belgian local elections?,[10529559]
1350,Happy to finally see our study on gender-based voting finally in print gender,[10529559]
1351,Add to your queue! womenalsoknowstuff,[10529559]
1352,New study on gendered vote choices in context of equal supply quota and multiple pref votes womenalsoknowstuff,[10529559]
1353,Read new article by   et al Voting for Women in Belgium's Flexible List System,[10529559]
1354,Read new article by   et al Voting for Women in Belgium's Flexible List System ht,[10529559]
1355,Happy to finally see our study on gender-based voting finally in print gender   ,[10529559]
1356,New study on gendered vote choices in context of equal supply quota and multiple pref votes wo,[10529559]
1357,"I expect more from the men with whom I have worked for many years creator ofCongrats,You Have an All-Male Panel!",[10552966]
1358,"On which note, je te prsente",[10552966]
1359,"Interview with creator of 'Congrats, You Have an All Male Panel!' Saara Srm in",[10552966]
1360,Pilot Study Mindfulness-Based Cognitive Therapy Adapted for Womens Sex'l InterestArousal Disorder,[10554608]
1361,Pilot Study Mindfulness-Based Cognitive Therapy Adapted for Womens Sex'l InterestArousal Disorder   htt,[10554608]
1362,"Pilot study of 8 session mindfulness-based cognitive therapy improved women's sexual desire, overall sexual function",[10554608]
1363,"Whether it's 4 or 8 sessions, mindfulness cultivates sexual desire!",[10554608]
1364,MindfulSex! How does Mindfulness improve womens SexualDesire? New study from the Journal of SexResearch,[10554608]
1365,NewResearch! MBCT treatment group for women with sexual interest-arousal disorder results in improved outcomes ,[10554608]
1366,Gendered division of labour and feminisation of responsibilities in Kenya   KALRO unibern,[10645892]
1367,"Bikketi et al, Gendered division of labour and feminisation of responsibilities in Kenya",[10645892]
1368,"Review of  's Covered in ink tattoos, women, and the politics of the body",[10690061]
1369,"Review of  's Covered in ink tattoos, women, and the politics of the body   ",[10690061]
1370,et al Endurance at the Top Gender and Political Ambition of Spanish and Swedish MPs polsci polisci,[10697903]
1371,et al Endurance at the Top Gender and Political Ambition of Spanish and Swedish MPs polsci polisci  ,[10697903]
1372,Interesting new research on male caregivers of patients with multiple chronic conditions in Canada,[10704527]
1373,open access Exploring the Daily Geographies of Diverse Men Caregiving for Family Members,[10704527]
1374,New article by Dr Wendy Duggleby Exploring the daily geographies of diverse men caregiving for family members,[10704527]
1375,New article by Dr Wendy Duggleby Exploring the daily geographies of diverse men caregiving for family members ,[10704527]
1376,"Men caregiving for family members with multiple chronic conditions by Giesbrecht et al,",[10704527]
1377,Review of Discounted life the price of global surrogacy in India,[10719550]
1378,"Review of New desires, new selves sex, love, and piety among Turkish youth",[10732479]
1379,"The global countryside peasant women negotiating, recalibrating and resisting rural change in Colombia",[10738533]
1380,"The global countryside peasantwomen rural change Colombia Laura Rodriguez Castro, Barbara Pini and Sarah Baker,",[10738533]
1381,Bringing gender and spatialtheory to life at a German technical university,[10783299]
1382,"Bringing gender and spatial theory to life at a German technical university by Donna J Drucker,",[10783299]
1383,Hm will be aggravating or validating? Saving 4 l8r Effect of Occupational Stypes on Men Interest in Fem-Dom Occs,[10783322]
1384,The Effect of Occupational Gender Stereotypes on Mens Interest in Female-Dominated Occupations by alum A Forsman,[10783322]
1385,The Effect of Occupational Gender Stereotypes on Mens Interest in Female-Dominated Occupations by alum A Forsman htt,[10783322]
1386,"Cognitive, Affective and Behavioral Responses to Partner Touch in Women With  Without Sexual Problems",[10785231]
1387,"Cognitive, Affective and Behavioral Responses to Partner Touch in Women With  Without Sexual Problems   htt",[10785231]
1388,"Beyond the Bedroom Cognitive, Affective, and Behavioral Responses to Partner Touch in Women",[10785231]
1389,Beyond the bedroom Women w vs wo sexual problems have more negative reactions to partners hypothetical touch,[10785231]
1390,"Beyond the Bedroom Cognitive, Affective and Behavioral Responses to Partner Touch in Women w and wo Sexual Problems a",[10785231]
1391,"Religiosity, the Use of Mainstream and Nonmainstream Pornography, and Sexual Satisfaction in Heterosexual Men and Women",[10786345]
1392,"Whosoever Looketh on a Person to Lust After Them Religiosity, Porn and Sexual Satisfaction in Heterosexuals a",[10786345]
1393,Cecile Ann Lawrence reviews  ' Contesting intersex the dubious diagnosis,[10799408]
1394,Gay-riatrics spatialpolitics and activism of gay seniors in TelAviv's gay community centre,[10824565]
1395,Article Girl in a Country Song Gender Roles and Objectification of Women in Popular Country Music across 1990-2014,[10830764]
1396,"New study country music has become more sexist, objectifies women more since 1990",[10830764]
1397,Country music becoming more sexual EVERYTHING is becoming more sexual,[10830764]
1398,This study was meant for me,[10830764]
1399,A University study done by a professor at Texac Tech I'd love to talk to my grandma about this over break,[10830764]
1400,Girl in a Country Song Gender Roles and Objectification of Women in Popular Country Music across 1990 to 2014,[10830764]
1401,The life course and emotions beyond fieldwork affect as position and experience,[10841355]
1402,Exposure to Sexualized Advertisements Disrupts Childrens Math Performance by Reducing Working Memory MSUEpet,[10843860]
1403,"Sexualization decreases girl's math performance, cognitive functioning, and working memory feministtherapy",[10843860]
1404,"Historical evidence of prejudice and some of our research shows for fans But, a large scale comparison is needed",[10843888]
1405,New research by Dr A Korteweg  The what and who of co-optation  Canfem Cdnimm VAW ONpoli UofT Sociology,[10847546]
1406,Anna Korteweg examines the what and who of cooptation for our special section - read her contribution here,[10847546]
1407,Engaging territorio cuerpo-tierra through body and community mapping,[10866651]
1408,"You arent from around here race, masculinity, and rural transgender men",[10885381]
1409,1st publication is now online! PM me for a copy,[10944130]
1410,You can read the lead article of our new issue 193 by Sara Hassani here,[10944130]
1411,"Not a Woman, but a Soldier Exploring Identity through Translocational Positionality FemPsych Gender",[10950576]
1412,"Doing gender comparative research? But how? 4 essays 4 methods 4 great scholars, incl",[10961983]
1413,Multilevel Analysis as a Tool to Understand the Spatio-Temporality of Gender,[10962189]
1414,"Gender and statistics bite? Think Again! My new article on context, gender and regression",[10962189]
