_id,body,cites_papers
107142224,"RT @HIV_Insight: Do Some Students Need Special Protection From Research on Sex &amp; Trauma? 
Resilience in “Sensitive Topics” Research https:/…","[{""$numberLong"":""6843118""}]"
107142364,"RT @HIV_Insight: Do Some Students Need Special Protection From Research on Sex &amp; Trauma? 
Resilience in “Sensitive Topics” Research https:/…","[{""$numberLong"":""6843118""}]"
139200969,Do Some Students Need Special Protection From Research on Sex &amp; #Trauma? [a] https://t.co/EORh7peIV5 HT @UCIrvine,[6843118]
139200971,Do Some Students Need Special Protection From Research on Sex &amp; #Trauma? [a] https://t.co/2p2FTBI9QM HT @UCIrvine,[6843118]
139200970,Do Some Students Need Special Protection From Research on Sex &amp; #Trauma? [a] https://t.co/ny2Dq6bWoo HT @UCIrvine,[6843118]
139201233,RT @HIV_Insight: Do Some Students Need Special Protection From Research on Sex &amp; #Trauma? [a] https://t.co/2p2FTBI9QM HT @UCIrvine,[6843118]
141734682,Do Some Students Need Special Protection From Research on Sex &amp; #Trauma? [a] https://t.co/2p2FTBI9QM HT @UCIrvine,[6843118]
141734684,Do Some Students Need Special Protection From Research on Sex &amp; #Trauma? [a] https://t.co/EORh7peIV5 HT @UCIrvine,[6843118]
141734685,Do Some Students Need Special Protection From Research on Sex &amp; #Trauma? [a] https://t.co/ny2Dq6bWoo HT @UCIrvine,[6843118]
141734809,RT @HIV_Insight: Do Some Students Need Special Protection From Research on Sex &amp; #Trauma? [a] https://t.co/2p2FTBI9QM HT @UCIrvine,[6843118]
102555948,Dyadic Perspective on Childhood Maltreatment for Women w PVD &amp; Their Partners @DalCaSHLab https://t.co/IQxWz4cayV,"[{""$numberLong"":""6896736""}]"
102565188,RT @cygraham_graham: Dyadic Perspective on Childhood Maltreatment for Women w PVD &amp; Their Partners @DalCaSHLab https://t.co/IQxWz4cayV,"[{""$numberLong"":""6896736""}]"
102686691,RT @cygraham_graham: Dyadic Perspective on Childhood Maltreatment for Women w PVD &amp; Their Partners @DalCaSHLab https://t.co/IQxWz4cayV,"[{""$numberLong"":""6896736""}]"
103615880,"For women w #vulvodynia &amp; their partners, childhood maltreatment linked to emotional pain &amp; lower sexual functioning https://t.co/6n2hEtHNGv","[{""$numberLong"":""6896736""}]"
102571481,"Hyper or hypo-masculine? Re-conceptualizing ‘hyper-masculinity’ through Seattle’s gay, leather community, A.Childs https://t.co/KuvweSkFae …","[{""$numberLong"":""6900448""}]"
102582936,"RT @GPCjournal: Hyper or hypo-masculine? Re-conceptualizing ‘hyper-masculinity’ through Seattle’s gay, leather community, A.Childs https://…","[{""$numberLong"":""6900448""}]"
104180035,"Hyper or hypo-masculine? Re-conceptualizing ‘hyper-masculinity’ through Seattle’s gay, leather community - https://t.co/4WHilWJ76G","[{""$numberLong"":""6900448""}]"
105187809,If you were unconvinced about the importance of feminist perspectives in geography… https://t.co/9SRn8mHUm0 https://t.co/baqNNpZMPr,"[{""$numberLong"":""6900448""}]"
105187904,RT @real_peerreview: If you were unconvinced about the importance of feminist perspectives in geography… https://t.co/9SRn8mHUm0 https://t.…,"[{""$numberLong"":""6900448""}]"
105187912,RT @real_peerreview: If you were unconvinced about the importance of feminist perspectives in geography… https://t.co/9SRn8mHUm0 https://t.…,"[{""$numberLong"":""6900448""}]"
105188542,RT @real_peerreview: If you were unconvinced about the importance of feminist perspectives in geography… https://t.co/9SRn8mHUm0 https://t.…,"[{""$numberLong"":""6900448""}]"
105190967,RT @real_peerreview: If you were unconvinced about the importance of feminist perspectives in geography… https://t.co/9SRn8mHUm0 https://t.…,"[{""$numberLong"":""6900448""}]"
105192209,RT @real_peerreview: If you were unconvinced about the importance of feminist perspectives in geography… https://t.co/9SRn8mHUm0 https://t.…,"[{""$numberLong"":""6900448""}]"
105192679,RT @real_peerreview: If you were unconvinced about the importance of feminist perspectives in geography… https://t.co/9SRn8mHUm0 https://t.…,"[{""$numberLong"":""6900448""}]"
105192846,RT @real_peerreview: If you were unconvinced about the importance of feminist perspectives in geography… https://t.co/9SRn8mHUm0 https://t.…,"[{""$numberLong"":""6900448""}]"
105192904,RT @real_peerreview: If you were unconvinced about the importance of feminist perspectives in geography… https://t.co/9SRn8mHUm0 https://t.…,"[{""$numberLong"":""6900448""}]"
105195903,RT @real_peerreview: If you were unconvinced about the importance of feminist perspectives in geography… https://t.co/9SRn8mHUm0 https://t.…,"[{""$numberLong"":""6900448""}]"
105197468,RT @real_peerreview: If you were unconvinced about the importance of feminist perspectives in geography… https://t.co/9SRn8mHUm0 https://t.…,"[{""$numberLong"":""6900448""}]"
105199876,RT @real_peerreview: If you were unconvinced about the importance of feminist perspectives in geography… https://t.co/9SRn8mHUm0 https://t.…,"[{""$numberLong"":""6900448""}]"
105200899,RT @real_peerreview: If you were unconvinced about the importance of feminist perspectives in geography… https://t.co/9SRn8mHUm0 https://t.…,"[{""$numberLong"":""6900448""}]"
105214508,RT @real_peerreview: If you were unconvinced about the importance of feminist perspectives in geography… https://t.co/9SRn8mHUm0 https://t.…,"[{""$numberLong"":""6900448""}]"
105215054,RT @real_peerreview: If you were unconvinced about the importance of feminist perspectives in geography… https://t.co/9SRn8mHUm0 https://t.…,"[{""$numberLong"":""6900448""}]"
105219964,RT @real_peerreview: If you were unconvinced about the importance of feminist perspectives in geography… https://t.co/9SRn8mHUm0 https://t.…,"[{""$numberLong"":""6900448""}]"
105235033,RT @real_peerreview: If you were unconvinced about the importance of feminist perspectives in geography… https://t.co/9SRn8mHUm0 https://t.…,"[{""$numberLong"":""6900448""}]"
105262990,RT @real_peerreview: If you were unconvinced about the importance of feminist perspectives in geography… https://t.co/9SRn8mHUm0 https://t.…,"[{""$numberLong"":""6900448""}]"
105350445,RT @real_peerreview: If you were unconvinced about the importance of feminist perspectives in geography… https://t.co/9SRn8mHUm0 https://t.…,"[{""$numberLong"":""6900448""}]"
105423374,RT @real_peerreview: If you were unconvinced about the importance of feminist perspectives in geography… https://t.co/9SRn8mHUm0 https://t.…,"[{""$numberLong"":""6900448""}]"
122751857,"Hyper or hypo-masculine? Re-conceptualizing #‘hyper-masculinity’ through Seattle’s gay, leather community by Childs, https://t.co/KuvweSkFae","[{""$numberLong"":""6900448""}]"
122759495,"RT @GPCjournal: Hyper or hypo-masculine? Re-conceptualizing #‘hyper-masculinity’ through Seattle’s gay, leather community by Childs, https:…","[{""$numberLong"":""6900448""}]"
122834370,"RT @GPCjournal: Hyper or hypo-masculine? Re-conceptualizing #‘hyper-masculinity’ through Seattle’s gay, leather community by Childs, https:…","[{""$numberLong"":""6900448""}]"
122846297,My class loved this article. https://t.co/zOlMfiBKTH,"[{""$numberLong"":""6900448""}]"
126721680,#UWGeography #2008cohortpride https://t.co/IEuUWeQVt7,[6900448]
150622200,"""Did I get my grant for cancer research approved?""
-Not yet, we had to prioritize a very important research project https://t.co/xXHBj3s3aJ https://t.co/KjnbDLJ2iw",[6900448]
150622276,"RT @RealPeerReview: ""Did I get my grant for cancer research approved?""
-Not yet, we had to prioritize a very important research project htt…",[6900448]
150622472,"RT @RealPeerReview: ""Did I get my grant for cancer research approved?""
-Not yet, we had to prioritize a very important research project htt…",[6900448]
150622543,"RT @RealPeerReview: ""Did I get my grant for cancer research approved?""
-Not yet, we had to prioritize a very important research project htt…",[6900448]
150622558,"RT @RealPeerReview: ""Did I get my grant for cancer research approved?""
-Not yet, we had to prioritize a very important research project htt…",[6900448]
150622864,"RT @RealPeerReview: ""Did I get my grant for cancer research approved?""
-Not yet, we had to prioritize a very important research project htt…",[6900448]
150622901,"RT @RealPeerReview: ""Did I get my grant for cancer research approved?""
-Not yet, we had to prioritize a very important research project htt…",[6900448]
150623197,"RT @RealPeerReview: ""Did I get my grant for cancer research approved?""
-Not yet, we had to prioritize a very important research project htt…",[6900448]
150623258,"The ""gay leather community"" reinforces heterosexual roles, you say? https://t.co/aH9LR3B4Dr",[6900448]
150623423,"RT @RealPeerReview: ""Did I get my grant for cancer research approved?""
-Not yet, we had to prioritize a very important research project htt…",[6900448]
150623503,"RT @RealPeerReview: ""Did I get my grant for cancer research approved?""
-Not yet, we had to prioritize a very important research project htt…",[6900448]
150623531,"RT @RealPeerReview: ""Did I get my grant for cancer research approved?""
-Not yet, we had to prioritize a very important research project htt…",[6900448]
150623553,"RT @RealPeerReview: ""Did I get my grant for cancer research approved?""
-Not yet, we had to prioritize a very important research project htt…",[6900448]
150623668,"RT @RealPeerReview: ""Did I get my grant for cancer research approved?""
-Not yet, we had to prioritize a very important research project htt…",[6900448]
150624091,"RT @RealPeerReview: ""Did I get my grant for cancer research approved?""
-Not yet, we had to prioritize a very important research project htt…",[6900448]
150624604,"RT @RealPeerReview: ""Did I get my grant for cancer research approved?""
-Not yet, we had to prioritize a very important research project htt…",[6900448]
150624737,"RT @RealPeerReview: ""Did I get my grant for cancer research approved?""
-Not yet, we had to prioritize a very important research project htt…",[6900448]
150624943,"RT @RealPeerReview: ""Did I get my grant for cancer research approved?""
-Not yet, we had to prioritize a very important research project htt…",[6900448]
150624988,"RT @RealPeerReview: ""Did I get my grant for cancer research approved?""
-Not yet, we had to prioritize a very important research project htt…",[6900448]
150625515,"RT @RealPeerReview: ""Did I get my grant for cancer research approved?""
-Not yet, we had to prioritize a very important research project htt…",[6900448]
150625905,"RT @RealPeerReview: ""Did I get my grant for cancer research approved?""
-Not yet, we had to prioritize a very important research project htt…",[6900448]
150626040,"RT @RealPeerReview: ""Did I get my grant for cancer research approved?""
-Not yet, we had to prioritize a very important research project htt…",[6900448]
150626469,"RT @RealPeerReview: ""Did I get my grant for cancer research approved?""
-Not yet, we had to prioritize a very important research project htt…",[6900448]
150627289,"RT @RealPeerReview: ""Did I get my grant for cancer research approved?""
-Not yet, we had to prioritize a very important research project htt…",[6900448]
150627805,"RT @RealPeerReview: ""Did I get my grant for cancer research approved?""
-Not yet, we had to prioritize a very important research project htt…",[6900448]
150628265,"RT @RealPeerReview: ""Did I get my grant for cancer research approved?""
-Not yet, we had to prioritize a very important research project htt…",[6900448]
150629292,"RT @RealPeerReview: ""Did I get my grant for cancer research approved?""
-Not yet, we had to prioritize a very important research project htt…",[6900448]
150629440,"RT @RealPeerReview: ""Did I get my grant for cancer research approved?""
-Not yet, we had to prioritize a very important research project htt…",[6900448]
150630547,"RT @RealPeerReview: ""Did I get my grant for cancer research approved?""
-Not yet, we had to prioritize a very important research project htt…",[6900448]
